,Unnamed: 0,DateTime,posX,posY,posZ,rotX,rotY,rotZ,taskState,mapInteractions,participant,scenario,start_point,state,phase,routename,taskId,lockscreen,combination
134936,134936,2023-10-13 14:54:15.271,-823.7975,1.305,-743.3905,0,168.6749,0,,,43,1,w,,navigation,w_to_Coffee Corner,3.0,0,43_1_3.0
134937,134937,2023-10-13 14:54:15.778,-823.499,1.305,-744.8425,0,168.2542,0,,,43,1,w,,navigation,w_to_Coffee Corner,3.0,0,43_1_3.0
134938,134938,2023-10-13 14:54:16.287,-823.3332,1.305,-745.6411,0,168.2542,0,,,43,1,w,,navigation,w_to_Coffee Corner,3.0,0,43_1_3.0
134939,134939,2023-10-13 14:54:16.808,-823.2051,1.305,-746.2579,0,168.2542,0,,,43,1,w,,navigation,w_to_Coffee Corner,3.0,0,43_1_3.0
134940,134940,2023-10-13 14:54:17.320,-823.0793,1.305,-746.8638,0,168.2542,0,,,43,1,w,,navigation,w_to_Coffee Corner,3.0,0,43_1_3.0
134941,134941,2023-10-13 14:54:17.504,-823.0321,1.305,-747.0913,0,168.2542,0,,mapLog:positionXYZ+-823.2051+100+-746.2579,43,1,w,,navigation,w_to_Coffee Corner,3.0,0,43_1_3.0
134942,134942,2023-10-13 14:54:17.549,-823.0223,1.305,-747.1387,0,168.2542,0,checkedIn:Coffee Corner,,43,1,w,end,navigation,,3.0,0,43_1_3.0
138013,138013,2023-10-13 14:31:33.034,-712.7426,1.307458,-1045.151,0,138.9997,0,setNavigationTarget:Church,,43,4,s,start,navigation,s_to_Church,3.0,0,43_4_3.0
138014,138014,2023-10-13 14:31:33.092,-712.7115,1.30726,-1045.151,0,138.9997,0,,mapLog:MapButtonPoiClick+buttonOnFollowPlayer,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138015,138015,2023-10-13 14:31:33.093,-712.7115,1.30726,-1045.151,0,138.9997,0,,mapLog:MapButtonPoiClick+PoiClick_choseYES_Church,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138016,138016,2023-10-13 14:31:33.152,-712.6804,1.307123,-1045.151,0,138.9997,0,,mapLog:positionXYZ+-710.4793+100+-1041.721,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138017,138017,2023-10-13 14:31:33.336,-712.5881,1.306337,-1045.151,0,138.9997,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138018,138018,2023-10-13 14:31:33.879,-712.3207,1.30553,-1045.151,0,138.9997,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138019,138019,2023-10-13 14:31:34.421,-711.926,1.306078,-1045.152,0,135.9605,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138020,138020,2023-10-13 14:31:34.957,-711.3828,1.305,-1045.152,0,127.4107,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138021,138021,2023-10-13 14:31:35.453,-710.7639,1.305,-1045.152,0,118.9112,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138022,138022,2023-10-13 14:31:36.013,-709.9757,1.305,-1045.151,0,109.3918,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138023,138023,2023-10-13 14:31:36.521,-709.214,1.305,-1045.151,0,101.291,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138024,138024,2023-10-13 14:31:37.060,-708.3787,1.305,-1045.15,0,95.3027,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138025,138025,2023-10-13 14:31:37.593,-707.3828,1.305,-1045.151,0,94.85819,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138026,138026,2023-10-13 14:31:38.115,-705.8276,1.305,-1045.151,0,94.85819,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138027,138027,2023-10-13 14:31:38.641,-704.41,1.304916,-1045.189,0,94.85819,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138028,138028,2023-10-13 14:31:39.184,-704.5899,1.378657,-1045.475,0,94.85819,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138029,138029,2023-10-13 14:31:39.714,-702.8328,1.348548,-1046.139,0,94.85819,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138030,138030,2023-10-13 14:31:40.249,-701.2178,1.306002,-1046.277,0,94.85819,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138031,138031,2023-10-13 14:31:40.782,-699.6451,1.305,-1046.397,0,93.04961,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138032,138032,2023-10-13 14:31:41.301,-698.0868,1.305,-1046.432,0,89.48093,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138033,138033,2023-10-13 14:31:41.815,-696.7302,1.305,-1046.394,0,87.97929,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138034,138034,2023-10-13 14:31:42.333,-696.4489,1.305,-1046.436,0,87.97929,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138035,138035,2023-10-13 14:31:42.851,-695.9535,1.305,-1046.42,0,87.97929,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138036,138036,2023-10-13 14:31:43.227,-695.0286,1.315135,-1046.628,0,87.97929,0,,mapLog:isScreenLocked+True,43,4,s,,navigation,s_to_Church,3.0,1,43_4_3.0
138037,138037,2023-10-13 14:31:43.376,-694.5648,1.351765,-1046.633,0,87.97929,0,,,43,4,s,,navigation,s_to_Church,3.0,1,43_4_3.0
138038,138038,2023-10-13 14:31:43.767,-693.3955,1.305,-1046.597,0,87.97929,0,,mapLog:isScreenLocked+False,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138039,138039,2023-10-13 14:31:43.914,-692.976,1.305,-1046.581,0,87.97929,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138040,138040,2023-10-13 14:31:44.454,-691.7885,1.305,-1046.538,0,87.97929,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138041,138041,2023-10-13 14:31:44.988,-691.4272,1.305,-1046.525,0,87.97929,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138042,138042,2023-10-13 14:31:45.518,-691.0259,1.305,-1046.512,0,87.97929,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138043,138043,2023-10-13 14:31:46.054,-690.585,1.305,-1046.499,0,87.97929,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138044,138044,2023-10-13 14:31:46.583,-690.1192,1.305,-1046.48,0,87.97929,0,,,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138045,138045,2023-10-13 14:31:46.680,-690.0307,1.305,-1046.477,0,87.97929,0,,mapLog:positionXYZ+-690.585+100+-1046.499,43,4,s,,navigation,s_to_Church,3.0,0,43_4_3.0
138046,138046,2023-10-13 14:31:46.728,-689.9849,1.305,-1046.475,0,87.97929,0,checkedIn:Lion,,43,4,s,end,navigation,,3.0,0,43_4_3.0
138935,138935,2023-10-13 16:34:12.796,-479.7747,1.305,-1044.765,0,245.2427,0,setNavigationTarget:Apéro Café,,44,1,s,start,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138936,138936,2023-10-13 16:34:12.797,-479.7747,1.305,-1044.765,0,245.2427,0,,mapLog:MapButtonPoiClick+buttonOnFollowPlayer,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138937,138937,2023-10-13 16:34:12.824,-479.7747,1.305,-1044.765,0,245.2427,0,,mapLog:MapButtonPoiClick+PoiClick_choseYES_Apéro Café,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138938,138938,2023-10-13 16:34:12.851,-479.7747,1.305,-1044.765,0,245.2427,0,,mapLog:positionXYZ+-479.7665+100+-1044.572,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138939,138939,2023-10-13 16:34:13.231,-479.7747,1.305,-1044.765,0,245.2427,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138940,138940,2023-10-13 16:34:13.747,-479.7747,1.305,-1044.765,0,245.2427,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138941,138941,2023-10-13 16:34:14.267,-479.7747,1.305,-1044.765,0,245.2427,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138942,138942,2023-10-13 16:34:14.784,-479.7747,1.305,-1044.765,0,245.2427,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138943,138943,2023-10-13 16:34:15.300,-479.7747,1.305,-1044.765,0,245.4158,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138944,138944,2023-10-13 16:34:15.811,-480.1954,1.305,-1044.95,0,246.7117,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138945,138945,2023-10-13 16:34:16.329,-481.2104,1.305,-1045.368,0,248.6183,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138946,138946,2023-10-13 16:34:16.832,-482.3193,1.305,-1045.775,0,251.1112,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138947,138947,2023-10-13 16:34:17.332,-483.4995,1.295028,-1046.137,0,254.7794,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138948,138948,2023-10-13 16:34:17.836,-484.5382,1.295,-1046.376,0,260.3736,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138949,138949,2023-10-13 16:34:18.350,-485.6082,1.295,-1046.483,0,267.0869,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138950,138950,2023-10-13 16:34:18.871,-486.4552,1.235373,-1046.335,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138951,138951,2023-10-13 16:34:19.393,-487.5561,1.288951,-1046.17,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138952,138952,2023-10-13 16:34:19.912,-488.6099,1.291489,-1046.168,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138953,138953,2023-10-13 16:34:20.438,-489.8399,1.289331,-1046.17,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138954,138954,2023-10-13 16:34:20.937,-491.2761,1.288607,-1046.171,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138955,138955,2023-10-13 16:34:21.466,-492.8638,1.294999,-1046.184,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138956,138956,2023-10-13 16:34:21.990,-494.4221,1.295,-1046.26,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138957,138957,2023-10-13 16:34:22.513,-496.0104,1.295,-1046.337,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138958,138958,2023-10-13 16:34:23.032,-497.5388,1.295,-1046.412,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138959,138959,2023-10-13 16:34:23.274,-498.288,1.295,-1046.449,0,267.1783,0,,mapLog:isScreenLocked+True,44,1,s,,navigation,s_to_Apéro Café,3.0,1,44_1_3.0
138960,138960,2023-10-13 16:34:23.545,-499.0972,1.295,-1046.488,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,1,44_1_3.0
138961,138961,2023-10-13 16:34:24.054,-500.6249,1.305,-1046.563,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,1,44_1_3.0
138962,138962,2023-10-13 16:34:24.560,-502.1233,1.305,-1046.636,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,1,44_1_3.0
138963,138963,2023-10-13 16:34:24.881,-503.0823,1.305,-1046.683,0,267.1783,0,,mapLog:isScreenLocked+False,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138964,138964,2023-10-13 16:34:24.911,-503.1722,1.305,-1046.688,0,267.1783,0,,mapLog:positionXYZ+-501.2022+100+-1046.505,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138965,138965,2023-10-13 16:34:25.086,-503.7116,1.305,-1046.714,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138966,138966,2023-10-13 16:34:25.606,-505.27,1.305,-1046.79,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138967,138967,2023-10-13 16:34:26.129,-506.7578,1.305,-1046.862,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138968,138968,2023-10-13 16:34:26.650,-507.8876,1.305,-1046.917,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138969,138969,2023-10-13 16:34:27.169,-508.5343,1.305,-1046.949,0,267.1783,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138970,138970,2023-10-13 16:34:27.685,-508.6556,1.305,-1046.955,0,265.6044,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138971,138971,2023-10-13 16:34:28.201,-508.7114,1.305,-1046.964,0,260.3623,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138972,138972,2023-10-13 16:34:28.713,-509.504,1.305,-1047.109,0,259.6069,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138973,138973,2023-10-13 16:34:29.216,-510.3879,1.305,-1047.282,0,257.6561,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138974,138974,2023-10-13 16:34:29.727,-511.4561,1.305,-1047.522,0,257.2027,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138975,138975,2023-10-13 16:34:30.243,-512.3877,1.305,-1047.745,0,254.3663,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138976,138976,2023-10-13 16:34:30.746,-513.004,1.305,-1047.96,0,247.8257,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138977,138977,2023-10-13 16:34:31.263,-513.933,1.305,-1048.361,0,246.3096,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138978,138978,2023-10-13 16:34:31.784,-515.1105,1.305,-1048.885,0,245.7738,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138979,138979,2023-10-13 16:34:32.284,-516.2916,1.305,-1049.421,0,245.3031,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138980,138980,2023-10-13 16:34:32.805,-517.3569,1.305,-1049.932,0,241.9178,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138981,138981,2023-10-13 16:34:33.321,-518.1853,1.305,-1050.419,0,237.7633,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138982,138982,2023-10-13 16:34:33.831,-518.9473,1.305,-1050.908,0,237.254,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138983,138983,2023-10-13 16:34:34.336,-519.1805,1.305,-1051.058,0,237.254,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138984,138984,2023-10-13 16:34:34.839,-519.4674,1.305,-1051.243,0,237.254,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138985,138985,2023-10-13 16:34:35.346,-520.02,1.305,-1051.598,0,237.254,0,,,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138986,138986,2023-10-13 16:34:35.619,-520.0357,1.305,-1051.608,0,237.254,0,,mapLog:positionXYZ+-520.02+100+-1051.598,44,1,s,,navigation,s_to_Apéro Café,3.0,0,44_1_3.0
138987,138987,2023-10-13 16:34:35.645,-520.0357,1.305,-1051.608,0,237.254,0,checkedIn:Apéro Café,,44,1,s,end,navigation,,3.0,0,44_1_3.0
143918,143918,2023-10-17 11:04:40.215,-341.6696,1.304999,-875.8806,0,305.6177,0,setNavigationTarget:Cupcake Café,,45,2,e,start,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143919,143919,2023-10-17 11:04:40.217,-341.6696,1.304999,-875.8806,0,305.6177,0,,mapLog:MapButtonPoiClick+buttonOnFollowPlayer,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143920,143920,2023-10-17 11:04:40.242,-341.7428,1.304999,-875.8282,0,305.6177,0,,mapLog:MapButtonPoiClick+PoiClick_choseYES_Cupcake Café,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143921,143921,2023-10-17 11:04:40.269,-341.8159,1.304999,-875.7759,0,305.6177,0,,mapLog:positionXYZ+-343.2178+100+-877.2973,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143922,143922,2023-10-17 11:04:40.640,-342.7168,1.155,-875.13,0,305.6177,0,,,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143923,143923,2023-10-17 11:04:41.140,-343.936,1.155,-874.2572,0,305.6177,0,,,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143924,143924,2023-10-17 11:04:41.664,-345.2039,1.155,-873.3495,0,305.6177,0,,,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143925,143925,2023-10-17 11:04:42.185,-346.4698,1.155,-872.4392,0,306.3992,0,,,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143926,143926,2023-10-17 11:04:42.701,-347.7232,1.155,-871.5125,0,306.5831,0,,,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143927,143927,2023-10-17 11:04:43.205,-348.9271,1.155,-870.6213,0,306.5831,0,,,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143928,143928,2023-10-17 11:04:43.705,-350.131,1.155,-869.7302,0,306.5831,0,,,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143929,143929,2023-10-17 11:04:44.209,-351.359,1.155,-868.8213,0,306.5831,0,,,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143930,143930,2023-10-17 11:04:44.728,-352.6111,1.155,-867.8945,0,306.5831,0,,,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143931,143931,2023-10-17 11:04:45.246,-353.7777,1.30483,-866.9856,0,306.5831,0,,,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143932,143932,2023-10-17 11:04:45.752,-354.1239,1.304999,-866.4241,0,306.5831,0,,,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143933,143933,2023-10-17 11:04:46.252,-355.0575,1.304999,-865.8331,0,306.5831,0,,,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143934,143934,2023-10-17 11:04:46.752,-356.2614,1.305,-864.942,0,306.5831,0,,,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143935,143935,2023-10-17 11:04:47.267,-357.4894,1.305,-864.0331,0,306.5831,0,,,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143936,143936,2023-10-17 11:04:47.770,-358.6519,1.305,-863.1725,0,306.5831,0,,,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143937,143937,2023-10-17 11:04:48.271,-358.6792,1.305,-863.1522,0,306.5831,0,,,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143938,143938,2023-10-17 11:04:48.293,-358.6792,1.305,-863.1522,0,306.5831,0,,mapLog:positionXYZ+-358.6519+100+-863.1725,45,2,e,,navigation,e_to_Cupcake Café,1.0,0,45_2_1.0
143939,143939,2023-10-17 11:04:48.316,-358.6792,1.305,-863.1522,0,306.5831,0,checkedIn:Cupcake Café,,45,2,e,end,navigation,,1.0,0,45_2_1.0
144472,144472,2023-10-17 11:10:34.040,-604.8686,1.270496,-1141.307,0,346.3517,0,setNavigationTarget:Dude,,45,3,s,start,navigation,s_to_Dude,1.0,0,45_3_1.0
144473,144473,2023-10-17 11:10:34.041,-604.8686,1.270496,-1141.307,0,346.3517,0,,mapLog:MapButtonPoiClick+buttonOnFollowPlayer,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144474,144474,2023-10-17 11:10:34.108,-604.8685,1.270538,-1141.103,0,346.3517,0,,mapLog:MapButtonPoiClick+PoiClick_choseYES_Dude,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144475,144475,2023-10-17 11:10:34.181,-604.8687,1.270424,-1140.869,0,346.3517,0,,mapLog:positionXYZ+-606.619+100+-1141.481,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144476,144476,2023-10-17 11:10:34.185,-604.8687,1.270424,-1140.869,0,346.3517,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144477,144477,2023-10-17 11:10:34.688,-604.8686,1.270472,-1139.411,0,346.3517,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144478,144478,2023-10-17 11:10:35.188,-604.8686,1.270508,-1137.952,0,346.3517,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144479,144479,2023-10-17 11:10:35.744,-604.8686,1.270465,-1136.318,0,346.3517,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144480,144480,2023-10-17 11:10:36.293,-604.8686,1.270463,-1134.714,0,346.3517,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144481,144481,2023-10-17 11:10:36.831,-604.8687,1.270447,-1133.138,0,346.3517,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144482,144482,2023-10-17 11:10:37.367,-604.8704,1.268432,-1131.594,0,344.7195,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144483,144483,2023-10-17 11:10:37.923,-604.8556,1.285413,-1130.563,0,335.9889,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144484,144484,2023-10-17 11:10:38.435,-604.8398,1.304938,-1130.451,0,327.3197,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144485,144485,2023-10-17 11:10:38.945,-605.088,1.304387,-1129.97,0,318.6813,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144486,144486,2023-10-17 11:10:39.455,-606.1573,1.305,-1128.877,0,312.959,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144487,144487,2023-10-17 11:10:39.984,-607.35,1.305,-1127.881,0,306.3476,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144488,144488,2023-10-17 11:10:40.496,-608.392,1.305,-1127.209,0,299.2225,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144489,144489,2023-10-17 11:10:41.067,-609.6896,1.305,-1126.593,0,292.065,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144490,144490,2023-10-17 11:10:41.578,-611.1257,1.305,-1126.066,0,288.2245,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144491,144491,2023-10-17 11:10:42.086,-612.5912,1.350097,-1125.882,0,284.9948,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144492,144492,2023-10-17 11:10:42.640,-614.2297,1.310978,-1125.896,0,279.4409,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144493,144493,2023-10-17 11:10:43.186,-615.8369,1.30571,-1125.898,0,275.0139,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144494,144494,2023-10-17 11:10:43.711,-617.4238,1.305,-1125.894,0,272.2794,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144495,144495,2023-10-17 11:10:44.215,-618.9222,1.305,-1125.844,0,271.7542,0,,,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
144496,144496,2023-10-17 11:10:44.339,-619.3118,1.305,-1125.831,0,271.7542,0,,mapLog:isScreenLocked+True,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144497,144497,2023-10-17 11:10:44.720,-620.4506,1.305,-1125.794,0,271.7542,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144498,144498,2023-10-17 11:10:45.274,-622.0443,1.344041,-1125.854,0,271.7542,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144499,144499,2023-10-17 11:10:45.820,-623.6844,1.305159,-1125.898,0,271.7542,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144500,144500,2023-10-17 11:10:46.365,-625.3027,1.305,-1125.899,0,271.7393,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144501,144501,2023-10-17 11:10:46.907,-626.921,1.305,-1125.899,0,271.7393,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144502,144502,2023-10-17 11:10:47.457,-628.5692,1.305,-1125.899,0,271.7393,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144503,144503,2023-10-17 11:10:48.013,-628.8109,1.305002,-1125.926,0,271.7393,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144504,144504,2023-10-17 11:10:48.566,-628.7144,1.305019,-1126.554,0,271.7393,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144505,144505,2023-10-17 11:10:49.119,-628.6882,1.305021,-1126.567,0,271.7393,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144506,144506,2023-10-17 11:10:49.669,-628.928,1.301206,-1125.997,0,271.7393,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144507,144507,2023-10-17 11:10:50.220,-629.2198,1.366173,-1125.877,0,271.7393,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144508,144508,2023-10-17 11:10:50.768,-629.3014,1.375849,-1126.04,0,270.4245,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144509,144509,2023-10-17 11:10:51.319,-629.7849,1.374676,-1126.764,0,266.8145,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144510,144510,2023-10-17 11:10:51.869,-631.3311,1.305,-1127.083,0,266.4884,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144511,144511,2023-10-17 11:10:52.410,-632.9494,1.305,-1127.182,0,266.4884,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144512,144512,2023-10-17 11:10:52.939,-634.5377,1.305,-1127.279,0,266.4884,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144513,144513,2023-10-17 11:10:53.465,-636.0961,1.304997,-1127.352,0,269.0187,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144514,144514,2023-10-17 11:10:53.981,-637.6544,1.304997,-1127.33,0,272.7892,0,,,45,3,s,,navigation,s_to_Dude,1.0,1,45_3_1.0
144515,144515,2023-10-17 11:10:54.509,-639.2393,1.304998,-1127.204,0,276.3159,0,,mapLog:isScreenLocked+False,45,3,s,,navigation,s_to_Dude,1.0,0,45_3_1.0
