,Unnamed: 0.1,Unnamed: 0,DateTime,posX,posY,posZ,rotX,rotY,rotZ,taskState,mapInteractions,participant,scenario,start_point,state,phase,routename,taskId,planning_distance,navigation_distance,navigating_distance,cumulativeDistance
3991,5756,5756,2023-09-25 11:06:04.544,-617.4194,1.305,-1045.692,0,93.29482,0,,mapLog:isScreenLocked+False,12,1,s,,navigation,s_to_Marlin Moon Restaurant,4.0,0.0,0.0,0.0599750781574817,106.7872446793863
4132,6013,6013,2023-09-25 11:41:53.689,-1251.633,1.155,-940.4083,0,108.7806,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Coffastíc,1.0,0.0,0.0,0.3722593182177249,10.202719714366292
4157,6038,6038,2023-09-25 11:42:04.979,-1218.669,1.304036,-940.6945,0,89.91797,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Coffastíc,1.0,0.0,0.0,0.209999999999809,43.57490565697026
4280,6161,6161,2023-09-25 11:43:04.378,-1139.159,1.304999,-1044.712,0,108.0373,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Coffastíc,1.0,0.0,0.0,1.0691795920235987,209.8962771537059
4306,6187,6187,2023-09-25 11:43:16.147,-1105.228,1.304999,-1043.589,0,86.11316,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Coffastíc,1.0,0.0,0.0,0.9591376335019808,244.6536765648904
4350,6231,6231,2023-09-25 11:43:37.495,-1069.5,1.305,-1021.181,0,306.9278,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Coffastíc,1.0,0.0,0.0,0.004000000000019,307.5519184205163
4391,6324,6324,2023-09-25 11:44:08.634,-1098.078,1.304999,-1021.733,0,268.0667,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Bricks Hotel,2.0,0.0,0.0,1.1717892301946224,28.614514752564176
4427,6360,6360,2023-09-25 11:44:25.157,-1136.13,1.396654,-1006.883,0,0.4854572,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Bricks Hotel,2.0,0.0,0.0,0.2690074348414979,75.61646732942219
4457,6390,6390,2023-09-25 11:44:37.925,-1135.818,1.305,-968.6915,0,0.4855253,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Bricks Hotel,2.0,0.0,0.0,0.3290136775271922,113.80924411097644
4500,6433,6433,2023-09-25 11:44:56.583,-1136.557,1.305,-913.3052,0,355.0761,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Bricks Hotel,2.0,0.0,0.0,1.17037994258277,169.28143459538984
4548,6481,6481,2023-09-25 11:45:16.039,-1151.839,1.155,-859.1079,0,316.0712,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Bricks Hotel,2.0,0.0,0.0,1.4379125182012134,227.6234679543205
4612,6620,6620,2023-09-25 11:45:59.213,-1161.37,1.304999,-792.7745,0,0.3307199,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Kiosk,3.0,0.0,0.0,0.0190999999999803,37.02291821911538
4669,6762,6762,2023-09-25 11:46:50.751,-1141.486,1.155,-791.8271,0,98.37415,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Globe,4.0,0.0,0.0,1.0139189119450505,22.127993923589106
4694,6787,6787,2023-09-25 11:47:02.228,-1112.594,1.304999,-793.0479,0,88.9579,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Globe,4.0,0.0,0.0,1.223205117713252,51.11834761587163
4719,6812,6812,2023-09-25 11:47:13.271,-1083.627,1.304999,-792.4751,0,88.60892,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Globe,4.0,0.0,0.0,0.2100619194428513,80.09113553964862
4759,6852,6852,2023-09-25 11:47:32.524,-1046.382,1.155,-798.8275,0,81.63906,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Globe,4.0,0.0,0.0,0.0,119.01042097549556
4791,6884,6884,2023-09-25 11:47:47.464,-1004.412,1.304999,-792.9486,0,91.52262,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Globe,4.0,0.0,0.0,1.0794395027049426,161.53121192716557
4815,6908,6908,2023-09-25 11:47:58.339,-972.092,1.304999,-793.4349,0,91.52939,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Globe,4.0,0.0,0.0,1.379160052350712,193.88900382707044
4844,6937,6937,2023-09-25 11:48:11.478,-963.1324,1.305011,-821.715,0,187.7768,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Globe,4.0,0.0,0.0,1.0112479913453696,232.08589064388065
4870,6963,6963,2023-09-25 11:48:22.850,-963.1202,1.305014,-855.4758,0,180.6997,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Globe,4.0,0.0,0.0,0.1201000000000931,265.8777421663029
4925,7018,7018,2023-09-25 11:48:49.726,-966.0469,1.446939,-931.3225,0,175.2243,0,,mapLog:isScreenLocked+False,12,2,w,,navigation,w_to_Globe,4.0,0.0,0.0,0.914100443058601,342.9491990007136
4974,7198,7198,2023-09-25 11:21:20.923,-605.9859,1.305,-520.7724,0,257.8252,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Factory Gallery,1.0,0.0,0.0,1.5161156453252416,24.023053803792624
5016,7240,7240,2023-09-25 11:21:42.188,-616.8425,1.155,-530.6989,0,188.1559,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Factory Gallery,1.0,0.0,0.0,1.496311789033278,48.69774719185397
5063,7287,7287,2023-09-25 11:22:04.551,-615.7375,1.297372,-540.9332,0,162.1961,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Factory Gallery,1.0,0.0,0.0,0.5501191143744485,73.13207876908807
5203,7427,7427,2023-09-25 11:22:49.023,-651.6931,1.304999,-623.4634,0,250.0116,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Factory Gallery,1.0,0.0,0.0,1.2311052798196755,175.7260179121571
5313,7606,7606,2023-09-25 11:24:04.661,-774.7382,1.305,-619.8054,0,280.6848,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Kiosk,2.0,0.0,0.0,0.7210361433381302,71.15063923058125
5339,7632,7632,2023-09-25 11:24:16.719,-806.2656,1.305,-618.4996,0,269.1442,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Kiosk,2.0,0.0,0.0,0.3450391861802653,103.89264778204762
5397,7690,7690,2023-09-25 11:24:46.424,-837.6371,1.304997,-656.5292,0,199.3918,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Kiosk,2.0,0.0,0.0,0.1908251817763252,163.8584828580636
5577,7870,7870,2023-09-25 11:26:21.650,-839.5845,1.155,-719.7881,0,210.0791,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Kiosk,2.0,0.0,0.0,0.0,262.893524380132
5617,7910,7910,2023-09-25 11:26:38.796,-849.4573,1.211197,-731.0988,0,242.638,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Kiosk,2.0,0.0,0.0,0.8531977730866682,278.2175804288333
5654,8011,8011,2023-09-25 11:27:12.124,-850.2442,1.304999,-732.8676,0,99.55556,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Coop,3.0,0.0,0.0,0.0,9.913856037245903
5677,8034,8034,2023-09-25 11:27:23.461,-826.3295,1.155,-728.7168,0,73.85798,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Coop,3.0,0.0,0.0,1.67926467538616,34.233598332589615
5700,8057,8057,2023-09-25 11:27:34.454,-803.3593,1.305,-720.2495,0,79.9543,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Coop,3.0,0.0,0.0,0.6484674317188927,58.96101145313652
5735,8092,8092,2023-09-25 11:27:51.783,-768.1613,1.304973,-717.3157,0,91.67712,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Coop,3.0,0.0,0.0,0.3027597232129528,95.2888321859803
5833,8190,8190,2023-09-25 11:28:44.527,-670.5479,1.304999,-721.9479,0,107.7379,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Coop,3.0,0.0,0.0,0.1215960525675456,201.2809967795988
5890,8339,8339,2023-09-25 11:29:41.982,-681.5881,1.304999,-717.5962,0,284.1575,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Coffee Corner,4.0,0.0,0.0,0.2296000217770074,14.96867951800412
5953,8402,8402,2023-09-25 11:30:14.349,-709.7698,1.305,-718.5675,0,268.9038,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Coffee Corner,4.0,0.0,0.0,0.1303484944293855,49.79826430977084
5991,8440,8440,2023-09-25 11:30:33.327,-745.804,1.305,-717.0844,0,284.3997,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Coffee Corner,4.0,0.0,0.0,0.3299269161495525,88.94942278869304
6015,8464,8464,2023-09-25 11:30:44.446,-775.4617,1.305,-716.7756,0,264.885,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Coffee Corner,4.0,0.0,0.0,1.1109467764028924,119.07771968226042
6067,8516,8516,2023-09-25 11:31:10.833,-823.1551,1.305,-744.5193,0,182.1274,0,,mapLog:isScreenLocked+False,12,3,n,,navigation,n_to_Coffee Corner,4.0,0.0,0.0,0.0267151642330771,182.9068829838517
6117,8691,8691,2023-09-25 10:44:03.540,45.96199,1.155,-946.1798,0,269.3452,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Hotel Square,1.0,0.0,0.0,0.918133738896464,23.577420815165
6141,8715,8715,2023-09-25 10:44:14.503,22.88998,1.305,-944.2347,0,278.735,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Hotel Square,1.0,0.0,0.0,0.4947065861700176,47.67316643377185
6167,8741,8741,2023-09-25 10:44:26.897,-1.028534,1.304999,-940.5676,0,253.0948,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Hotel Square,1.0,0.0,0.0,1.240429221413937,74.00344861620532
6195,8769,8769,2023-09-25 10:44:39.411,-28.88451,1.305,-945.0317,0,263.46,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Hotel Square,1.0,0.0,0.0,0.0547238485488733,103.45351404971044
6263,8837,8837,2023-09-25 10:45:14.610,-63.17397,1.305,-948.0371,0,288.0339,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Hotel Square,1.0,0.0,0.0,0.9224536205685392,146.85418416036447
6312,8935,8935,2023-09-25 10:45:50.000,-64.79176,1.305,-957.434,0,171.9578,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Cafécity,2.0,0.0,0.0,0.700681526515445,11.670787679071552
6340,8963,8963,2023-09-25 10:46:02.830,-64.38397,1.410843,-989.1603,0,176.7604,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Cafécity,2.0,0.0,0.0,0.7028198955635386,43.46304575876857
6408,9031,9031,2023-09-25 10:46:35.595,-63.02168,1.305077,-1000.819,0,183.7704,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Cafécity,2.0,0.0,0.0,0.5691818299980963,58.00580545202848
6436,9059,9059,2023-09-25 10:46:48.870,-71.51407,1.321411,-1020.048,0,271.0214,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Cafécity,2.0,0.0,0.0,0.1813041301239532,81.59323867029903
6466,9089,9089,2023-09-25 10:47:03.214,-106.8463,1.305,-1018.645,0,265.7833,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Cafécity,2.0,0.0,0.0,1.4496038251881085,117.48819992775468
6528,9206,9206,2023-09-25 10:47:50.396,-157.4912,1.155,-1018.511,0,272.8401,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Chinese Town,3.0,0.0,0.0,1.340013432768496,52.54184715716849
6555,9233,9233,2023-09-25 10:48:03.146,-188.467,1.305,-1019.871,0,270.7063,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Chinese Town,3.0,0.0,0.0,1.6236003079576062,83.98969078085555
6702,9446,9446,2023-09-25 10:49:38.176,-239.5117,1.304999,-934.0663,0,273.0016,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Migros,4.0,0.0,0.0,0.0013999999999896,3.7729231674759007
6743,9487,9487,2023-09-25 10:49:57.949,-238.209,1.305,-946.4823,0,178.6008,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Migros,4.0,0.0,0.0,0.3493846304576296,18.19369059660004
6767,9511,9511,2023-09-25 10:50:09.205,-238.4098,1.304999,-973.5017,0,167.9983,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Migros,4.0,0.0,0.0,0.8773163625512372,45.5430406090777
6805,9549,9549,2023-09-25 10:50:26.555,-237.114,1.305,-1004.872,0,190.7327,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Migros,4.0,0.0,0.0,0.7534674843680925,79.23140417498489
6837,9581,9581,2023-09-25 10:50:41.523,-217.1278,1.308941,-1018.726,0,101.6065,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Migros,4.0,0.0,0.0,0.1501353056412559,109.34433221176828
6863,9607,9607,2023-09-25 10:50:53.432,-184.1786,1.305,-1021.635,0,84.5393,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Migros,4.0,0.0,0.0,0.1499549599046444,142.95806267556264
6895,9639,9639,2023-09-25 10:51:09.057,-174.6681,1.304999,-1042.951,0,225.7935,0,,mapLog:isScreenLocked+False,12,4,e,,navigation,e_to_Migros,4.0,0.0,0.0,1.4032423739326474,177.40972815949095
6930,9815,9815,2023-09-26 14:25:35.652,-550.7224,1.305,-521.537,0,88.21587,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_Migros,1.0,0.0,0.0,0.329854664966256,31.10508552805503
6954,9839,9839,2023-09-26 14:25:46.724,-518.5758,1.305,-520.5547,0,88.21587,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_Migros,1.0,0.0,0.0,0.1105586269813461,63.26669031580806
6999,9945,9945,2023-09-26 14:26:22.547,-531.6454,1.305,-521.0594,0,275.2988,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_Tower Mage,2.0,0.0,0.0,1.2588007824910512,15.346235876791813
7025,9971,9971,2023-09-26 14:26:33.883,-565.0366,1.305,-519.7051,0,263.8211,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_Tower Mage,2.0,0.0,0.0,0.0471552754207304,48.77726994081386
7048,9994,9994,2023-09-26 14:26:44.595,-585.0729,1.304999,-542.1119,0,199.7295,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_Tower Mage,2.0,0.0,0.0,1.1929461094282636,80.20708925448523
7072,10018,10018,2023-09-26 14:26:55.621,-591.3572,1.304999,-573.8259,0,219.1618,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_Tower Mage,2.0,0.0,0.0,1.3190075397813832,112.9173520400084
7112,10058,10058,2023-09-26 14:27:11.970,-626.8378,1.155,-601.8792,0,180.0773,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_Tower Mage,2.0,0.0,0.0,0.3297127537721313,161.8811991150999
7136,10082,10082,2023-09-26 14:27:23.101,-629.6299,1.308359,-633.366,0,179.3416,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_Tower Mage,2.0,0.0,0.0,0.8391015254425719,194.1004971256212
7160,10106,10106,2023-09-26 14:27:34.129,-608.9421,1.308359,-648.4292,0,122.8055,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_Tower Mage,2.0,0.0,0.0,1.120933789302519,224.0726434591887
7197,10183,10183,2023-09-26 14:28:02.913,-579.8035,1.308359,-642.8625,0,71.89986,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_The Buttercup,3.0,0.0,0.0,1.1096747316219129,27.03120332641924
7223,10209,10209,2023-09-26 14:28:14.717,-544.6029,1.305,-643.6372,0,95.3049,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_The Buttercup,3.0,0.0,0.0,1.2890632451513335,62.38565900057344
7247,10233,10233,2023-09-26 14:28:25.427,-512.6182,1.305,-644.933,0,89.42628,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_The Buttercup,3.0,0.0,0.0,1.3186434127541309,94.43682398466296
7294,10309,10309,2023-09-26 14:28:55.196,-465.2271,1.305,-642.6216,0,93.29334,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_Culines Gourmet Vegan Cuisine,4.0,0.0,0.0,0.6889218605908566,29.238538565868264
7318,10333,10333,2023-09-26 14:29:05.914,-433.191,1.305,-644.3599,0,89.63979,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_Culines Gourmet Vegan Cuisine,4.0,0.0,0.0,0.6892026189735777,61.32373682301742
7342,10357,10357,2023-09-26 14:29:16.791,-400.5863,1.305,-644.2546,0,89.63979,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_Culines Gourmet Vegan Cuisine,4.0,0.0,0.0,1.0789089720639415,93.92884500819392
7367,10382,10382,2023-09-26 14:29:27.822,-367.953,1.411844,-646.8223,0,125.7617,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_Culines Gourmet Vegan Cuisine,4.0,0.0,0.0,0.4502833108166847,127.00363005983324
7391,10406,10406,2023-09-26 14:29:38.558,-361.5946,1.305,-677.0919,0,181.3417,0,,mapLog:isScreenLocked+False,13,1,n,,navigation,n_to_Culines Gourmet Vegan Cuisine,4.0,0.0,0.0,0.1501408005840517,159.246215521261
7442,10573,10573,2023-09-26 14:34:42.398,41.18031,1.155,-942.6763,0,276.5496,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,0.5092054441971475,20.7332526080072
7468,10599,10599,2023-09-26 14:34:54.231,5.825012,1.304999,-943.6157,0,268.3206,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,0.4492643795405986,56.12284270608079
7504,10635,10635,2023-09-26 14:35:10.297,-42.05667,1.155,-947.8595,0,260.8063,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,0.8995397439246441,104.2774479875341
7529,10660,10660,2023-09-26 14:35:21.545,-63.72612,1.304999,-968.0171,0,180.1115,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,1.0812404981778954,138.00066538524493
7554,10685,10685,2023-09-26 14:35:32.476,-63.1376,1.305076,-1000.839,0,179.204,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,0.3600396028217033,170.8280320120979
7579,10710,10710,2023-09-26 14:35:44.132,-82.26837,1.341509,-1022.224,0,278.2239,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,1.438312994587753,205.7757018473728
7603,10734,10734,2023-09-26 14:35:54.706,-113.6159,1.305,-1019.997,0,271.4675,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,0.7797077978319822,237.2894893818546
7635,10798,10798,2023-09-26 14:36:18.478,-115.5344,1.305,-1019.958,0,86.37776,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_The Palms Hotel,2.0,0.0,0.0,0.0147719328457634,1.0800864152557543
7661,10824,10824,2023-09-26 14:36:29.792,-84.35922,1.429589,-1018.957,0,83.42753,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_The Palms Hotel,2.0,0.0,0.0,0.3900000001282091,32.655596931077326
7686,10849,10849,2023-09-26 14:36:41.110,-50.42635,1.155,-1017.481,0,87.37708,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_The Palms Hotel,2.0,0.0,0.0,0.8104721093288809,66.62258287161667
7724,10909,10909,2023-09-26 14:37:03.508,-49.71808,1.155,-1013.878,0,267.6848,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_Kiosk,3.0,0.0,0.0,1.5884667980162508,10.411528776508836
7748,10933,10933,2023-09-26 14:37:14.302,-81.02445,1.40615,-1020.657,0,270.672,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_Kiosk,3.0,0.0,0.0,1.349283362715191,42.717324981662365
7776,10961,10961,2023-09-26 14:37:25.974,-115.9537,1.305,-1019.262,0,276.0206,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_Kiosk,3.0,0.0,0.0,0.8094665156756101,77.70599846643574
7801,10986,10986,2023-09-26 14:37:37.437,-149.609,1.155,-1013.721,0,293.6273,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_Kiosk,3.0,0.0,0.0,1.1385243256074835,112.07750466513671
7850,11074,11074,2023-09-26 14:38:10.340,-175.8088,1.305,-975.7625,0,270.0009,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_Chinese Town,4.0,0.0,0.0,0.5099999999999909,26.535077163887102
7874,11098,11098,2023-09-26 14:38:21.060,-207.9082,1.305,-975.7375,0,274.7443,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_Chinese Town,4.0,0.0,0.0,0.1799015842064653,58.69281054918002
7903,11127,11127,2023-09-26 14:38:34.666,-239.6504,1.304999,-966.7367,0,353.2617,0,,mapLog:isScreenLocked+False,13,2,e,,navigation,e_to_Chinese Town,4.0,0.0,0.0,0.926431567899055,95.6154924782188
7955,11300,11300,2023-09-26 14:42:29.197,-612.4642,1.411844,-1246.903,0,241.9814,0,,mapLog:isScreenLocked+False,13,3,s,,navigation,s_to_Dude,1.0,0.0,0.0,0.3599100582089285,15.348402665194367
8011,11356,11356,2023-09-26 14:42:57.710,-638.8858,1.155,-1220.43,0,279.169,0,,mapLog:isScreenLocked+False,13,3,s,,navigation,s_to_Dude,1.0,0.0,0.0,1.3101751371477326,72.64026313141211
8048,11393,11393,2023-09-26 14:43:15.390,-642.1165,1.316585,-1179.215,0,33.60232,0,,mapLog:isScreenLocked+False,13,3,s,,navigation,s_to_Dude,1.0,0.0,0.0,0.3416505378306722,116.28337132376716
8072,11417,11417,2023-09-26 14:43:26.666,-641.5205,1.304999,-1157.123,0,2.719772,0,,mapLog:isScreenLocked+False,13,3,s,,navigation,s_to_Dude,1.0,0.0,0.0,1.047151760730081,142.5883369348231
8121,11507,11507,2023-09-26 14:44:01.341,-625.5303,1.305,-1129.416,0,89.35429,0,,mapLog:isScreenLocked+False,13,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,1.589293943863172,19.518720120931523
8145,11531,11531,2023-09-26 14:44:12.526,-599.2515,1.305,-1127.587,0,61.6297,0,,mapLog:isScreenLocked+False,13,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,1.3194445384328086,46.23853921322963
8178,11564,11564,2023-09-26 14:44:28.221,-560.4072,1.304996,-1123.973,0,132.1991,0,,mapLog:isScreenLocked+False,13,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,0.5000000899999919,89.98925806386609
8222,11654,11654,2023-09-26 14:45:02.607,-556.9527,1.294296,-1146.008,0,206.9742,0,,mapLog:isScreenLocked+False,13,3,s,,navigation,s_to_Migros,3.0,0.0,0.0,1.209115416327173,14.962730326029057
8247,11679,11679,2023-09-26 14:45:13.709,-562.034,1.305,-1176.011,0,190.8681,0,,mapLog:isScreenLocked+False,13,3,s,,navigation,s_to_Migros,3.0,0.0,0.0,0.5693183731445521,45.73003905739584
8296,11774,11774,2023-09-26 14:45:47.996,-560.0542,1.305,-1172.884,0,358.5411,0,,mapLog:isScreenLocked+False,13,3,s,,navigation,s_to_Apéro Café,4.0,0.0,0.0,1.5015249215380784,17.75952050725921
8320,11798,11798,2023-09-26 14:45:58.826,-559.6705,1.304999,-1140.616,0,5.03718,0,,mapLog:isScreenLocked+False,13,3,s,,navigation,s_to_Apéro Café,4.0,0.0,0.0,1.56097083893333,50.10107298096826
8352,11830,11830,2023-09-26 14:46:14.528,-561.5685,1.304997,-1120.287,0,8.911785,0,,mapLog:isScreenLocked+False,13,3,s,,navigation,s_to_Apéro Café,4.0,0.0,0.0,1.5461975326588142,78.98874220136844
8378,11856,11856,2023-09-26 14:46:26.317,-551.0315,1.305,-1088.017,0,24.57179,0,,mapLog:isScreenLocked+False,13,3,s,,navigation,s_to_Apéro Café,4.0,0.0,0.0,0.5982783633057548,113.45958778131622
8442,12011,12011,2023-09-26 14:50:24.493,-1240.65,1.155,-918.1647,0,87.90569,0,,mapLog:isScreenLocked+False,13,4,w,,navigation,w_to_Bricks Hotel,1.0,0.0,0.0,1.1084155357987038,29.422082437283144
8494,12063,12063,2023-09-26 14:50:47.610,-1174.071,1.304999,-923.2821,0,81.32908,0,,mapLog:isScreenLocked+False,13,4,w,,navigation,w_to_Bricks Hotel,1.0,0.0,0.0,1.2887940448343629,96.91346790516766
8530,12099,12099,2023-09-26 14:51:04.019,-1159.552,1.305001,-887.5759,0,336.39,0,,mapLog:isScreenLocked+False,13,4,w,,navigation,w_to_Bricks Hotel,1.0,0.0,0.0,1.143849640468365,142.33497542074144
8555,12124,12124,2023-09-26 14:51:15.174,-1163.238,1.305,-860.2321,0,357.1481,0,,mapLog:isScreenLocked+False,13,4,w,,navigation,w_to_Bricks Hotel,1.0,0.0,0.0,0.6886398478160118,171.28568130258208
8633,12251,12251,2023-09-26 14:51:57.390,-1162.787,1.305,-867.6719,0,178.4613,0,,mapLog:isScreenLocked+False,13,4,w,,navigation,w_to_Coffastíc,2.0,0.0,0.0,1.411639458218778,32.44228838938785
8666,12284,12284,2023-09-26 14:52:11.812,-1160.576,1.30355,-906.516,0,180.4223,0,,mapLog:isScreenLocked+False,13,4,w,,navigation,w_to_Coffastíc,2.0,0.0,0.0,0.1414865364620404,72.31658097195854
8693,12311,12311,2023-09-26 14:52:24.682,-1156.601,1.155,-942.6949,0,193.4336,0,,mapLog:isScreenLocked+False,13,4,w,,navigation,w_to_Coffastíc,2.0,0.0,0.0,1.1724109390482178,111.21745648015698
8720,12338,12338,2023-09-26 14:52:36.811,-1160.442,1.304999,-965.5046,0,174.722,0,,mapLog:isScreenLocked+False,13,4,w,,navigation,w_to_Coffastíc,2.0,0.0,0.0,0.1202004991670024,139.1376184366251
